text,label
"Discuss the principles of water resources management, explaining topics such as hydrology, water conservation, and water resource planning.",Understand
"Determine normal, tangential and resultant stresses on a plane at 25Âº with major principal plane. The principal stresses of 120 MPa tensile onmajor principal plane and 50 MPa compressive on minor principal planeare acting at a point on the member.",Apply
Compare and contrast different construction materials for sustainable building design and analyze their environmental impact.,Apply
Calculate the heat transfer from 60 W from incandescent bulb at 115ÂºC to ambient air at 25ÂºC.,Apply
Can you find four different feelings Pa Lia had during the story?,Analyze
How would you classify the different types of plant species?,Analyze
Explain the communicative property.,Understand
"As a cybersecurity expert, you are responsible for designing a secure authentication mechanism for a multi-factor authentication (MFA) system to prevent unauthorized access to sensitive systems and data. Create a detailed architecture diagram illustrating the components of the MFA system, such as biometric authentication, token-based authentication, and risk-based authentication.",Create
Explain addressing modes of 8086.,Understand
How would you classify the different types of educational systems?,Analyze
Describe Inheritance.,Remember
Explain need of operator overloading.,Analyze
"Discuss the principles of natural language processing techniques, explaining tasks such as text classification, sentiment analysis, and named entity recognition.",Understand
Discuss âTaylorâs Stability Numberâ for stability analysis of finite slope.,Remember
What are different Process management system calls in Linux.,Remember
"Compare the features and security of different remote desktop protocols (e.g., RDP, VNC, SSH) for accessing and controlling remote computers over a network.",Analyze
List the attributes of the following shape.,Remember
when was the first airport in the yemen built,Remember
Write a program that returns the size in bytes of a program entered on the command line.,Analyze
Explain why mycorrhizal fungi are important for phosphorus availability in soil. ,Understand
Explain the use of profile projector with neat sketch.,Remember
Differentiate between commercial letter of credit and standby letter of credit. ,Analyze
What is pressure bulb? Explain its significance and draw a neat sketch of pressure bulb for concentrated point load.,Remember
Your company is planning to adopt a DevOps culture to streamline software development and deployment processes. Compare the benefits and challenges of implementing continuous integration (CI) versus continuous delivery (CD) practices in this transition.,Analyze
A die is tossed 300 times gave the following result.,Apply
With suitable diagram explain the Armature reaction in Synchronous Machine.,Remember
Interpret the meaning of a metaphor in a poem.,Understand
Discuss all four cases to determine direction of Coriolis components of acceleration when block is sliding on rotating link.,Analyze
"Explain the meaning of the expression ""robust model"". Specifically, justify your response if you heard a manager exclaim  'Uh-oh, we're in trouble! The calculated EOQ is wrong; actual demand is 10% greater than estimated'. ",Evaluate
"Your company is considering migrating its infrastructure to the cloud for improved scalability and cost-efficiency. Analyze the factors that need to be considered when choosing between public cloud providers such as AWS, Azure, and Google Cloud Platform.",Analyze
Design and implement Full Subtractor using PAL?,Apply
Demonstrate how your unit’s specific student learning outcomes are linked to the mission of UAM.,Apply
Explain process of perlite formation from austenite?,Remember
