text,label
"Discriminate the different parts of the story (introduction, development, climax, resolution.)",Analysis
Describe the assumptions of monopolistic competitive market.,Comprehension
Compare Zener breakdown with avalanche breakdown in a pn junction and state THREE differences. Name a device that utilizes each breakdown mode. ,Analysis
Prepare a list of criteria to judge ... Evaluate expressions,Evaluation
Select the best proposal for a proposed water treatment plant.,Evaluation
Formulate the profit for the company. ,Synthesis
Suggest TWO possible poultry breeds that Kaseem are breeding for Malaysia broiler industry. ,Synthesis
Describe the major functions or roles of soil microbes that beneficially impact human health and welfare. ,Comprehension
Chymotrypsin belongs to serine protease family. Describe the catalytic mechanism of chymotrypsin emphasizing the role of the catalytic triad and substrate binding site in catalysis. ,Comprehension
"how do the clauses and expressions given in the article which replace GOTO statements, lead to the three traditional control statements",Synthesis
Summarize a story in own words.,Comprehension
Demonstrate using the OPAC and your knowledge of library organization to find a book about turtles.,Application
"Skimming and scanning are useful ways to familiarise learners with the reading text. 
Evaluate the role of skimming and scanning in the teaching of reading.",Evaluation
What would happen if the rainfall doubled in your state next year,Application
Explain how human capital can lead to economic growth. ,Comprehension
Suppose the two countries wish to specialize and trade. Specifically determine and explain which country enjoys comparative advantage in the production of jade and diamond. ,Application
What questions would you ask if . . .?,Application
"Using transmission-gates, design and sketch a 4-to-1 multiplexer. ",Synthesis
Judge the value of... What do you think about...?,Evaluation
Identify TWO (2) perspectives that are able to explain the origin of prejudice. ,Knowledge
Determine the percentage of variation in the correlation matrix that is explained by the 4 factors.,Application
List down FIVE (5) types of concrete admixture. ,Knowledge
Analyze FOUR (4) advantages of mobile assisted learning as an emerging digital technology used in teaching and learning. ,Analysis
State any FOUR (4) characteristics of valuable information.,Knowledge
Rewrite the story from an animal’s point of view.,Synthesis
Name the keyword in an ABAP program that can be used to invoke the debugging mode.,Knowledge
“Technology has aided manufacturing and service companies in inventory management.' Justify the statement. ,Evaluation
Choose ONE (1) of the factors that you mentioned in question 2(a) and briefly explain why you consider this factor is important. ,Comprehension
Steel is the most widely used reinforcing materials in concrete structure. Briefly explain the general properties of steel. ,Comprehension
How do psychologists differ in their general attitudes toward third party presence,Analysis
Suggest how multimedia applications may  be used for each of the scenarios below. (i) IT Avenue will be organising a road show at various shopping malls to promote a new model of mobile phone from Nokia.,Application
Critically discuss the THREE (3) options in handling the international media planning or buying.,Analysis
"Critique the other student's (or your own) speech, based on the criteria we have studied this semester.",Evaluation
Draw a diagram of the Intelligent System structure with detailed explanation.,Comprehension
"improved, reformed or rejected?",Evaluation
Draw the diagrams for a centralized database and a distributed database.,Comprehension
Explain THREE (3) categories of treatment to enhance the durability of timber. ,Comprehension
"Explain how currency depreciation will affect export, import and the balance of trade of the country. ",Analysis
"Following the identification of the forms of corrosion that were involved in a failure, recommend a solution to avoid this failure?",Synthesis
Distinguish between 'periodic inspection' and 'continuous inspection'. ,Analysis
Explain Greimas square tool and discuss how it can be applied the aviation industry.,Application
